seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy PR24_final_contigs_virus_summary.tsv
unbinned_7784	2371	No terminal repeats	NA	4	11	0.9830	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
contig_21400_pilon	7404	No terminal repeats	NA	14	11	0.9830	NA	0	18.8985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4388	3335	No terminal repeats	NA	11	11	0.9829	NA	1	16.9185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2186	5032	No terminal repeats	NA	4	11	0.9829	NA	0	6.6413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_929	7696	No terminal repeats	NA	14	11	0.9829	NA	6	17.7993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1093	7146	No terminal repeats	NA	12	11	0.9829	NA	2	16.3762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR24_final_contigs_virus_summary.tsv
unbinned_6362	2684	No terminal repeats	NA	7	11	0.9829	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_5380	2957	No terminal repeats	NA	7	11	0.9829	NA	0	11.8067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unicycler_68240	2599	No terminal repeats	NA	5	11	0.9829	NA	0	8.3237	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2805	4359	No terminal repeats	NA	12	11	0.9829	NA	2	20.6182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_349	11537	No terminal repeats	NA	8	11	0.9829	NA	0	11.6879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2228	4983	No terminal repeats	NA	11	11	0.9829	NA	3	16.8513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5283	2987	No terminal repeats	NA	7	11	0.9829	NA	0	9.6501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_318	12000	No terminal repeats	NA	30	11	0.9829	NA	1	33.7766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23116_pilon	5918	No terminal repeats	NA	9	4	0.9829	NA	0	10.0081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_21847_pilon	4236	No terminal repeats	NA	7	11	0.9829	NA	1	10.2688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3180	4033	No terminal repeats	NA	7	11	0.9829	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_24159_pilon	28557	No terminal repeats	NA	33	11	0.9829	NA	1	42.4194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_813	8135	No terminal repeats	NA	9	11	0.9829	NA	1	13.7193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_16421_pilon	18128	No terminal repeats	NA	24	11	0.9829	NA	4	35.9409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_482	10144	No terminal repeats	NA	12	11	0.9829	NA	1	16.7391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_25674_pilon	32093	No terminal repeats	NA	50	11	0.9829	NA	4	60.9883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23941_pilon	3149	No terminal repeats	NA	5	11	0.9829	NA	1	8.1052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2280	4913	No terminal repeats	NA	8	11	0.9829	NA	0	10.4852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_136	17043	No terminal repeats	NA	21	11	0.9829	NA	1	26.5767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1290	6618	No terminal repeats	NA	15	11	0.9829	NA	2	21.7422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67831	3193	No terminal repeats	NA	7	11	0.9829	NA	1	9.6977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3448	3862	No terminal repeats	NA	5	11	0.9829	NA	2	8.1994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27601_pilon	33677	No terminal repeats	NA	62	11	0.9829	NA	10	89.6850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4869	3133	No terminal repeats	NA	5	11	0.9829	NA	1	8.5874	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3970	3534	No terminal repeats	NA	6	11	0.9829	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27740_pilon	16329	No terminal repeats	NA	39	11	0.9829	NA	8	42.4267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23207_pilon	37113	No terminal repeats	NA	60	11	0.9829	NA	9	68.8829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23254_pilon	11759	No terminal repeats	NA	34	11	0.9829	NA	6	44.4406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1285	6630	No terminal repeats	NA	9	11	0.9829	NA	1	11.9845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3903	3568	No terminal repeats	NA	6	11	0.9829	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_1863	5468	No terminal repeats	NA	10	11	0.9829	NA	0	11.5726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3075	4120	No terminal repeats	NA	4	11	0.9829	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27679_pilon	6231	No terminal repeats	NA	15	4	0.9828	NA	0	14.8176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_776	8291	No terminal repeats	NA	12	11	0.9828	NA	3	12.9689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1460	6170	No terminal repeats	NA	17	11	0.9828	NA	0	20.7372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2002	5271	No terminal repeats	NA	13	11	0.9828	NA	1	18.9011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_39669	1183	No terminal repeats	NA	5	11	0.9828	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_1420	6252	No terminal repeats	NA	12	11	0.9828	NA	2	13.2518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1131	7021	No terminal repeats	NA	9	11	0.9828	NA	0	9.8461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_126	17468	No terminal repeats	NA	27	11	0.9828	NA	2	36.6997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_767	8329	No terminal repeats	NA	14	11	0.9828	NA	0	19.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_11522_pilon	20341	No terminal repeats	NA	24	11	0.9828	NA	8	33.6238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_10758_pilon	61577	No terminal repeats	NA	80	11	0.9828	NA	6	132.9034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3338	3930	No terminal repeats	NA	5	11	0.9828	NA	0	7.4588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5250	3002	No terminal repeats	NA	5	11	0.9828	NA	1	8.4049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2258	4941	No terminal repeats	NA	8	11	0.9828	NA	0	13.4264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_25290_pilon	30657	No terminal repeats	NA	53	11	0.9828	NA	4	70.5140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23859_pilon	22658	No terminal repeats	NA	27	11	0.9828	NA	2	30.8748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_7555	2413	No terminal repeats	NA	4	11	0.9828	NA	1	6.5483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_37	28714	No terminal repeats	NA	49	11	0.9828	NA	3	54.7103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1911	5391	No terminal repeats	NA	5	11	0.9828	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74377	18503	No terminal repeats	NA	22	11	0.9828	NA	4	34.3594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2011	5252	No terminal repeats	NA	7	11	0.9828	NA	0	8.3882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4577	3246	No terminal repeats	NA	10	11	0.9828	NA	0	15.2125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1370	6389	No terminal repeats	NA	9	11	0.9828	NA	4	12.5618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6268	2707	No terminal repeats	NA	6	11	0.9828	NA	1	8.5744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23121_pilon	29383	No terminal repeats	NA	44	11	0.9828	NA	8	47.9836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4742	3173	No terminal repeats	NA	7	11	0.9828	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae PR24_final_contigs_virus_summary.tsv
contig_24178_pilon	34327	No terminal repeats	NA	51	11	0.9828	NA	5	67.4619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_66880	11812	No terminal repeats	NA	27	11	0.9828	NA	5	28.0861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_1353_pilon;provirus_4363_48979	44617	Provirus	4363-48979	82	11	0.9828	NA	5	90.6905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1177	6910	No terminal repeats	NA	12	11	0.9828	NA	2	15.3043	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27576_pilon	18661	No terminal repeats	NA	40	11	0.9828	NA	11	40.0312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2490	4686	No terminal repeats	NA	6	11	0.9828	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4798	3159	No terminal repeats	NA	12	11	0.9828	NA	1	18.0701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_716	8543	No terminal repeats	NA	15	11	0.9828	NA	1	20.3720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2355	4828	No terminal repeats	NA	8	11	0.9828	NA	1	8.2418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1304	6566	No terminal repeats	NA	10	11	0.9828	NA	4	13.6983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5159	3035	No terminal repeats	NA	6	11	0.9827	NA	1	8.5732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2021	5238	No terminal repeats	NA	12	11	0.9827	NA	1	16.7595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_19398_pilon	10876	No terminal repeats	NA	31	11	0.9827	NA	0	32.0652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2708	4456	No terminal repeats	NA	5	11	0.9827	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67211	5586	No terminal repeats	NA	11	11	0.9827	NA	1	11.3202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3600	3750	No terminal repeats	NA	8	11	0.9827	NA	0	11.6937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5981	2784	No terminal repeats	NA	7	11	0.9827	NA	2	9.8641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1862	5468	No terminal repeats	NA	12	11	0.9827	NA	0	13.7074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12896	1790	No terminal repeats	NA	4	11	0.9827	NA	1	6.7385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_9436_pilon	18062	No terminal repeats	NA	21	11	0.9827	NA	1	21.9109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3618	3739	No terminal repeats	NA	4	11	0.9827	NA	0	6.1707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_18183	1511	No terminal repeats	NA	4	11	0.9827	NA	1	6.2272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_164	15499	No terminal repeats	NA	36	11	0.9827	NA	0	40.9443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6257	2709	No terminal repeats	NA	4	11	0.9827	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2293	4899	No terminal repeats	NA	6	11	0.9827	NA	3	8.5887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_951	7599	No terminal repeats	NA	13	11	0.9827	NA	2	15.2150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_23856_pilon	7043	No terminal repeats	NA	13	11	0.9827	NA	0	13.0993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_17438_pilon	11773	No terminal repeats	NA	28	11	0.9827	NA	2	31.3064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_26362_pilon	37975	No terminal repeats	NA	55	11	0.9827	NA	5	72.6531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2009	5254	No terminal repeats	NA	9	11	0.9827	NA	1	11.3136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74430	6460	No terminal repeats	NA	4	11	0.9827	NA	0	6.8610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_99	20076	No terminal repeats	NA	12	11	0.9827	NA	0	19.8669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_265	13071	No terminal repeats	NA	27	11	0.9827	NA	3	31.7926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3629	3735	No terminal repeats	NA	8	11	0.9827	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5516	2916	No terminal repeats	NA	4	11	0.9827	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_338	11659	No terminal repeats	NA	17	11	0.9827	NA	5	16.9120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_622	9104	No terminal repeats	NA	9	11	0.9827	NA	2	12.0236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2469	4711	No terminal repeats	NA	8	11	0.9827	NA	0	10.3079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_15692	1627	No terminal repeats	NA	4	11	0.9827	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_291	12538	No terminal repeats	NA	19	11	0.9827	NA	3	22.2880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1356	6432	No terminal repeats	NA	11	11	0.9827	NA	2	13.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae PR24_final_contigs_virus_summary.tsv
unbinned_1588	5949	No terminal repeats	NA	10	11	0.9827	NA	1	12.8533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3480	3840	No terminal repeats	NA	6	11	0.9827	NA	2	8.5882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_22	33224	DTR	NA	55	11	0.9827	NA	14	76.4387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1764	5650	No terminal repeats	NA	8	11	0.9827	NA	1	12.7360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6852	2564	No terminal repeats	NA	5	11	0.9827	NA	0	8.5555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_5770_pilon	23184	No terminal repeats	NA	37	11	0.9827	NA	6	53.4013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_66042	13331	No terminal repeats	NA	22	11	0.9827	NA	1	32.5517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1126	7033	No terminal repeats	NA	9	11	0.9827	NA	1	11.3292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_12878	1791	No terminal repeats	NA	7	11	0.9827	NA	2	11.8003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_2235	4976	No terminal repeats	NA	6	11	0.9827	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67335	4759	No terminal repeats	NA	8	11	0.9827	NA	1	13.2973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2670	4492	No terminal repeats	NA	8	11	0.9827	NA	0	9.4817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_755	8369	No terminal repeats	NA	13	11	0.9827	NA	0	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_4658	3213	No terminal repeats	NA	6	11	0.9827	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6276	2705	No terminal repeats	NA	5	11	0.9827	NA	4	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4776	3165	No terminal repeats	NA	5	11	0.9827	NA	4	7.9300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_8381	2271	No terminal repeats	NA	3	11	0.9827	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2384	4794	No terminal repeats	NA	7	11	0.9826	NA	1	12.0067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_4446_pilon	32851	No terminal repeats	NA	59	11	0.9826	NA	6	80.4608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2037	5211	No terminal repeats	NA	6	11	0.9826	NA	2	8.5821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
